"Id";"Name";"YearRange";"ReleaseDate";"Director";"Creator";"Cast";"Duration";"RatingValue";"ContentRating";"Genre";"Url";"Description"
"witchcraft_x_mistress_of_the_craft";"Witchcraft X: Mistress of the Craft";"1997 1998 1999";"Jan 1, 1998 Wide";"Elisar Cabrera";;;;"";"Unrated";"Horror,Mystery & Suspense,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/witchcraft_x_mistress_of_the_craft/";"In England, bisexual British vampires free Californian Satanist Hyde from police custody$% LAPD Detective Lutz and Interpol's Bureau 17 try to catch them."
"men_in_black_ii";"Men in Black II";"2001 2002 2003";"Sep 6, 2002 Wide";"Barry Sonnenfeld";"Lowell Cunningham,Barry Fanaro,Robert Gordon";"Tommy Lee Jones,Will Smith,Rosario Dawson,Lara Flynn Boyle,Johnny Knoxville,Rip Torn,Tony Shalhoub,Patrick Warburton,Jack Kehler,David Cross,Colombe Jacobsen,Peter Spellos,Michael Rivkin,Michael Bailey Smith,Lenny Venito,Howard Spiegel,Biz Markie,James N. Toney,Alpheus Merchant,Jay Johnston,Joel McKinnon Miller,Derek Cecil,Gregory Ballora,Sean Rouse,Peter Spruyt,Kevin Cotteleer,Marty Belafsky,Rick Baker,Martha Stewart,Michael Jackson,Sid Garza-Hillman,Tom Whitenight,Nick Cannon,Andre Blair,Jeremy Howard,Mary Stein,Marty Klebba,John Alexander,Denise Cheshire,William Jackson,Ernie Grunwald,Carl Johnson,Chloe Sonnenfeld,John Andrew Berton J...,William E. Jackson, ...,Doug Jones,Peter Graves,Linda Kim,Martin Klebba,Paige Brooks,Stephanie Kemp,Barry Sonnenfeld,Victoria Jones,Michael Garvey,Michael Dahlen,Kevin Grevioux,Derek Mears,John Richardson,Philip Goodwin,Richard Pearson,Sonny Tipton,Tim Blaney,Brad Abrell,Thom Fountain,Martha Stewart (II)...";;"5.2/10,5.7/10";"PG-13 (for sci-fi action violence and some provocative humor)";"Science Fiction & Fantasy,Comedy";"http://www.rottentomatoes.com/m/men_in_black_ii/";"Otherworldly villains are on the loose again, and it's up to Earth's interstellar police force to bring them to justice in this sequel to the sci-fi comedy blockbuster Men in Black. Agent Jay (Will Smith) has become a high-ranking member of the Men in Black, the secret government task force designed to deal with unruly visitors from other worlds, while his former cohort, Agent Kay (Tommy Lee Jones), had his memory wiped clean and now lives a simple but contented life as a mailman. However, an,especially nasty alien threat has reared its not-so-ugly head$% Serleena (Lara Flynn Boyle) is a shape-shifting Kylothian alien who is in pursuit of another escaped visitor who holds the key to powers that would allow her to destroy the world. Making Serleena all the more dangerous is the fact she's taken on the appearance of a lingerie model, making her irresistible to most men. When the rampaging Serleena takes control of the MIB offices, Jay is forced to turn to the only man who can help him save the world -- the former Agent Kay. After restoring Kay's memory, the two remaining Men in Black set out to conquer Serleena with a motley band of friendly aliens, including a handful of worm creatures and a talking dog named Frank (voice of Tim Blaney). Jay, meanwhile, has his head turned by Laura (Rosario Dawson), an attractive waitress who was an unwitting witness to an alien attack. Men in Black 2 also features Rip Torn, Tony Shalhoub, David Cross, Patrick Warburton, and Johnny Knoxville. ~ Mark Deming, Rovi"
"how_to_steal_a_million";"How to Steal a Million";"1965 1966 1967";"Jul 13, 1966 Wide";"William Wyler";"George Bradshaw,Harry Kurnitz";"Audrey Hepburn,Peter O'Toole,Eli Wallach,Charles Boyer,Hugh Griffith,Fernand Gravey,Marcel Dalio,Jacques Marin,Moustache,Roger Treville,Eddie Malin,Bert Bertram,Georg Stanford Brown,Louise Chevalier,Gil Delamere,Remy Longa,Olga Valéry,Edward Malin";"2 hr. 4 min.";"6.9/10";"G";"Drama,Romance,Classics,Comedy";"http://www.rottentomatoes.com/m/how_to_steal_a_million/";"In this elegant 'caper' film, Audrey Hepburn stars as the daughter of a wealthy Parisian (Hugh Griffith), whose hobby is copying famous works of art. His replica of a famed Cellini sculpture is inadvertently displayed in an art museum, and he begins to worry that he'll lose his reputation once the experts evaluate the statuette. Audrey decides to rob the museum, and hires a burglar (Peter O'Toole) for that purpose. But the burglar is really a detective, who has every intention of arresting,Audrey and her father when the deed is done. All style and little substance, How to Steal a Million is consummately acted by the stars, but the film is stolen hands-down by a 'double take' reaction from French comic actor Moustache. The film was originally titled How to Steal a Million Dollars and Live Happily Ever After, which gave the whole game away and thus was pared down before release. ~ Hal Erickson, Rovi"
"the_great_gatsby_2013";"The Great Gatsby";"2012 2013 2014";"May 10, 2013 Wide";"Baz Luhrmann";"F. Scott Fitzgerald,Baz Luhrmann,Craig Pearce";"Leonardo DiCaprio,Carey Mulligan,Tobey Maguire,Isla Fisher,Joel Edgerton,Jason Clarke,Amitabh Bachchan,Steve Bisley,Callan McAuliffe,Elizabeth Debicki,Richard Carter,Vince Colosimo,Max Cullen,Heather Mitchell,Barry Otto,John Sheerin,Nick Tate,Jack Thompson,Felix Williamson,Matthew Whittet,Kim Knuckey,Stephen James King,Gemma Ward,Daniel Gill,Bryan Probets,Adelaide Clemens,Bill Young,Goran D. Kleut,Kate Mulvany,Jake Ryan,Lisa Adam,Frank Aldridge,Mal Day,Emmanuel Ekwensi,Emily Foreman,Tiger Leacey Wyvill,Charlize Skinner,Garrett William Foun...,David Furlong,iOTA,Price Johnson,Barrie Laws,Mark Lemon,John Maumau,Brendan Maclean,Ben McIvor,Hamish Michael,Brian Rooney,Kevin McGlothan,Nick Meenahan,Olga Miller,Gus Murray,John O'Connell,Corey Blake Owers,Tasman Palazzi,Milan Pulvermacher,Brenton Prince,Alfred Quinten,Ghadir Rajab,Nicholas Simpson,Kasia Stelmach,Kieran VanBunnik,Eden Falk,Sylvana Vandertouw";;"5.8/10,5.5/10";"PG-13 (for some violent images, sexual content, smoking, partying and brief language)";"Drama,Romance";"http://www.rottentomatoes.com/m/the_great_gatsby_2013/";"'The Great Gatsby' follows Fitzgerald-like, would-be writer Nick Carraway (Tobey Maguire) as he leaves the Midwest and comes to New York City in the spring of 1922, an era of loosening morals, glittering jazz, bootleg kings, and sky-rocketing stocks. Chasing his own American Dream, Nick lands next door to a mysterious, party-giving millionaire, Jay Gatsby (Leonardo DiCaprio), and across the bay from his cousin, Daisy (Carey Mulligan), and her philandering, blue-blooded husband, Tom Buchanan,(Joel Edgerton). It is thus that Nick is drawn into the captivating world of the super rich, their illusions, loves and deceits. As Nick bears witness, within and without of the world he inhabits, he pens a tale of impossible love, incorruptible dreams and high-octane tragedy, and holds a mirror to our own modern times and struggles. -- (C) WB"
"endless_love_2014";"Endless Love";"2013 2014 2015";"Feb 14, 2014 Wide";"Shana Feste";"Joshua Safran,Shana Feste";"Alex Pettyfer,Gabriella Wilde,Bruce Greenwood,Robert Patrick,Rhys Wakefield,Dayo Okeniyi,Emma Rigby,Joely Richardson,Anna Enger,Fabianne Therese,Mike Bland,Jake Schultz,Jeff Pope,Zechariah Pierce,Ryan Lewis,Dan Triandiflou,Stephanie Northrup,Andrew Masset,Patrick Johnson,Alexa Rachelle,Jonathan Velazquez,Marie Burke,Danielle Rodas,Tallie Brinson,William Henry Milne,Sonia Rose,Joey Nappo,Jimmy Gonzales,Michelle S. Brzenk,Sharon Conley,Matthew Withers,Alexandra Bartee,Jon Menick,Nelson Bonilla,Nathan Standridge,Skip D. Welch,Judith Weston,Tim Davies";;"3.8/10,4/10";"PG-13 (for sexual content, brief partial nudity, some language and teen partying)";"Drama,Romance";"http://www.rottentomatoes.com/m/endless_love_2014/";"Alex Pettyfer (Magic Mike) and Gabriella Wilde (The Three Musketeers) star in Universal Pictures' ENDLESS LOVE, the story of a privileged girl and a charismatic boy whose instant desire sparks a love affair made only more reckless by parents trying to keep them apart. Directed by Shana Feste (Country Strong), the romantic drama co-stars Robert Patrick, Bruce Greenwood, Rhys Wakefield, Dayo Okeniyi, Emma Rigby and Joely Richardson. Scott Stuber and Pamela Abdy (Identity Thief) of Bluegrass Films,are joined by Josh Schwartz and Stephanie Savage (Gossip Girl) of Fake Empire to produce the film from writers Josh Safran (Gossip Girl), Feste and Schwartz. Inspired by the 1979 novel and 1981 film of the same name, ENDLESS LOVE will be released on Valentine's Day, 2014.(c) Universal"
"lady_and_the_tramp_ii_scamps_adventure";"Lady and the Tramp II: Scamp's Adventure";"1999 2000 2001";"Dec 31, 2000 Wide";"Darrell Rooney,Jeannine Roussel";"Robert Roth,Flip Kobler,Cindy Marcus,Tom Rogers";"Scott Wolf,Alyssa Milano,Chazz Palminteri,Jeff Bennett,Jodi Benson,Mickey Rooney,Bronson Pinchot,Cathy Moriarty,Don Knotts,Bill Fagerbakke,Mary Kay Bergman,Tress MacNeille,Debi Derryberry,Andrew McDonough,Barbara Goodson,Nick Jameson,Rob Paulsen,Frank Welker,Kath Soucie,April Winchell";"1 hr. 10 min.";"5.8/10";"G";"Animation,Kids & Family";"http://www.rottentomatoes.com/m/lady_and_the_tramp_ii_scamps_adventure/";"Disney's 1955 classic Lady and the Tramp is revisited in this new animated family video. The story finds Lady and Tramp the proud parents of a litter of pups that includes three well-behaved girls and one rambunctious boy puppy named Scamp (voiced by Scott Wolf). In search of adventure and a 'real' dog life, Scamp strays far from home and meets the cute Angel (voiced by Alyssa Milano), Buster (voiced by Chazz Palminteri), and Buster's gang of Junkyard Dogs. Although he found the adventure he was,looking for, Scamp finds his thoughts returning to home and the loved ones he left behind. ~ Jessica Frost, Rovi"
"luna_park_1992";"Luna Park";"1991 1992 1993";"Sep 9, 1992 Wide";"Pavel Lungin";;;;;"Unrated";"Art House & International,Drama";"http://www.rottentomatoes.com/m/luna_park_1992/";"Andrei is buff, he is muscular, he is ready to bash heads whenever and wherever his much-worshipped mother directs, and his gang is similarly buff, similarly ready to follow the lead of Andre's mother. He has lived a life of competition and conflict with true Russian heroes like his father, who he believed died in Afghanistan, and enemies like Jews and foreigners. For him, after his lounge-singing mother, the muscular movie-star Arnold Schwarzenegger is a god. His mother is a piece of work,,using her incestuous relationship with her son to motivate him to go off on rampages to satisfy her bile against all 'non-Russians.' One day she gets drunk and reveals that Andrei's father is not the soldier he always thought he was, but a Jewish composer and conductor. Thinking she has fashioned her son into the perfect instrument for revenge, she tells him how his father seduced her (making her pregnant) and then did not cast her as a singer for an important role, which blighted her career after that. When Andrei looks up his newly revealed father, he finds an impoverished, gentle man who lives in such chaos that a few new holes in the wall, put there in an anti-Semitic rage by the boy, have no effect on him. Instead, he is proud of his newfound son. Before long, the charms of gentleness and civility have won him over, and he realizes that he must protect his father against his mother and his former gang, still loyal to her wishes. In a film-making note, industry insiders said that many of the skinheads in the gangs in this movie were the genuine article, which lent a specially chilling realism to their anti-everybody performances. ~ Clarke Fountain, Rovi"
"the_neverending_story_iii_1996";"The NeverEnding Story III";"1995 1996 1997";"Feb 2, 1996 Wide";"Peter MacDonald";"Karin Howard,Jeff Lieberman";;"1 hr. 35 min.";"";"G";"Science Fiction & Fantasy,Kids & Family";"http://www.rottentomatoes.com/m/the_neverending_story_iii_1996/";"This third episode of the popular fantasy series continues the adventures of Bastian, a lonely boy who finds solace in a very magical book that automatically translates the dreams of the reader into print. When the book falls into the wrong hands, however, Bastian's fantasy world begins to disintegrate."
"three_of_hearts";"Three of Hearts";"1992 1993 1994";"Apr 30, 1993 Wide";"Yurek Bogayevicz";"Adam Greenman,Mitch Glazer";"William Baldwin,Kelly Lynch,Sherilyn Fenn,Joe Pantoliano,Gail Strickland,Cec Verrell,Clare Callaway,Tony Amendola,Annette Benson,Claire Malis Callawa...,Marek Johnson,Lara Flynn Boyle,Monique Mannen,Timothy D. Stickney,Frank Ray Perilli,Keith MacKechnie,Ann Ryerson,Joshua Grenrock,Aleksandra Kaniak,Gloria E. Gifford,Jill Jaress,Stanislaw Dziedzic,Ken Magee,Maria Heggnes,Lin Shaye,Ebyslaw Kogut,Liliana Overman,Mitchell Group,Tawny Kitaen,Julie Lott,Jan A.P. Kaczmarek,Lynn A. Henderson,Penny Perry Davis,Claire Callaway,Gloria Gifford Miss,Timothy Stickney";"1 hr. 41 min.";"5.7/10,4.8/10";"R";"Drama,Romance,Comedy";"http://www.rottentomatoes.com/m/three_of_hearts/";"When her female lover, Ellen, leaves her, Connie conspires to get her back via a hired male gigolo. The plans is that he will appear to love Ellen and then leave her, hopefully sending her back to Connie's understanding arms. Is it necessary to divulge--yes, even in the '90s--that the girls' homosexual relationship ends with the expected Hollywood conclusion of heterosexual romance? Actor Joe Pantoliano, interestingly enough, shows up a few short years later in Bound, another tale involving,lesbianism--but without the conventional ending."
"1003854-champ";"The Champ";"1978 1979 1980";"Mar 20, 1979 Wide";"Franco Zeffirelli";"Walter Newman";"Jon Voight,Rick Schroder,Faye Dunaway,Jack Warden,Arthur Hill,Strother Martin,Joan Blondell,Mary Jo Catlett,Elisha Cook Jr.,Stefan Gierasch,Allan Miller,Joe Tornatore,Shirlee Kong,Ken Wahl,Jeff Blum,Dana Elcar,Randall 'Tex' Cobb,Kristoff St. John,Gina Gallego,Jody Wilson,Reginal M. Toussaint,Bob Gordon,Jodie Wilson,Gene Picchi,Anne Elizabeth Logan,Bill Baldwin,Rita Turner,Dorothy Strelsin,Lionel Dozier,Charles W. Camac,David Peden,William Fuller,Vanna Salviati,Maurice Pete Mitchel...,Ernesto Morelli,Robert Ray Sutton,Philip Tuersky,Micki Varro,Geoff Marlowe,George Stidham,Willie White,Curtis Jackson,Wally Rose,Dick Young,Sonny Shields,Larry Duran,Lars Hensen,Jeff Temkin,Eddie Lopez,Ralph Gambina,Wallace Beery,Ricky Schroeder";"2 hr. 3 min.";"5/10,4/10";"PG";"Sports & Fitness,Drama";"http://www.rottentomatoes.com/m/1003854-champ/";"A remake of the 1931 Champ, this film tells of a child who is torn between his divorced parents--a loving mother and an alcoholic ex-boxing father. Dave Grusin was awarded an Oscar for the score."
"fair_play";"Fair Play";"2005 2006 2007";"Sep 6, 2006 Wide";"Lionel Bailliu";;;;"";"Unrated";"Drama,Art House & International,Mystery & Suspense";"http://www.rottentomatoes.com/m/fair_play/";"Filmmaker Lionel Bailliu expands his Academy Award-nominated short film Squash (2000) into a bitter and nail-biting commentary on the cutthroat nature of office politics with this feature debut concerning a shrewd businessman who takes his scheming employees on an ultra-competitive outing. Firm head Charles (Eric Savin) may be top dog today, but ambitious worker Jean-Claude (Benoît Magimel) is determined to make his way to the top no matter what the cost. Though his workmate Alex (Jérémie,Rénier) is a nice enough guy, Jean-Claude is constantly digging for dirt on his fellow employees, and will not hesitate to exploit that information if it means the chance to get ahead. Now, as a humiliating game of one-upmanship emerges among the employees and Jean-Claude ponders just how to use the latest bit of incriminating information salvaged from Charles' loose-lipped secretary, Nicole (Marion Cotillard), the contentious office head announces a plan to take his workers on a high-energy outing that includes such potentially risky activities as rock climbing, white-water rafting, and navigating the treacherous stone underpasses of a seemingly bottomless subaqueous cavern. ~ Jason Buchanan, Rovi"
