"Id";"Name";"Year";"Release Date";"Director";"Creator";"Actors";"Cast";"Language";"Country";"Duration";"RatingValue";"RatingCount";"ReviewCount";"Genre";"Filming Locations";"Description"
"tt0115907";"City Hall";"1996";"16 February 1996 (USA)";"Harold Becker";"Ken Lipper,Paul Schrader";"Al Pacino,John Cusack,Bridget Fonda";"Al Pacino,John Cusack,Bridget Fonda,Danny Aiello,Martin Landau,David Paymer,Anthony Franciosa,Richard Schiff,Lindsay Duncan,Nestor Serrano,Mel Winkler,Lauren Luna Vélez,Chloe Morris,Ian Quinlan,Roberta Peters";"English";"USA";"111 min";"6.2";"16,110";"57 user,50 critic";"Drama,Thriller";"Belt Parkway, Brooklyn, New York City, New York, USA";"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences."
"tt0324216";"The Texas Chainsaw Massacre";"2003";"17 October 2003 (USA)";"Marcus Nispel";"Kim Henkel,Tobe Hooper";"Jessica Biel,Jonathan Tucker,Andrew Bryniarski";"Jessica Biel,Jonathan Tucker,Erica Leerhsen,Mike Vogel,Eric Balfour,Andrew Bryniarski,R. Lee Ermey,David Dorfman,Lauren German,Terrence Evans,Marietta Marich,Heather Kafka,Kathy Lamkin,Brad Leland,Mamie Meek";"English";"USA";"98 min";"6.2";"102,350";"728 user,230 critic";"Horror";"Austin, Texas, USA";"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding killer and his family of equally psychopathic killers."
"tt0120148";"Sliding Doors";"1998";"24 April 1998 (USA)";"Peter Howitt";"Peter Howitt";"Gwyneth Paltrow,John Hannah,John Lynch";"Gwyneth Paltrow,John Hannah,John Lynch,Jeanne Tripplehorn,Zara Turner,Douglas McFerran,Paul Brightwell,Nina Young,Virginia McKenna,Kevin McNally,Terry English,Paul Stacey,Peter Howitt,Joanna Roth,Neil Stuke";"English";"UK,USA";"99 min";"6.8";"50,612";"276 user,86 critic";"Comedy,Drama,Fantasy";"Waterloo & City Line, London Underground, London, England, UK";"A London woman's love life and career both hinge, unknown to her, on whether or not she catches a train. We see it both ways, in parallel."
"tt1836974";"Ecstasy of Order: The Tetris Masters";"2011";"2011 (USA)";"Adam Cornelius";"Chris Higgins";"Thor Aackerlund,Pat Contri,Harry Hong";"Thor Aackerlund,Pat Contri,Harry Hong,Jesse Kelkar,Robin Mihara,Ben Mullen,Jonas Neubauer,Alexey Pazhitnov,Henk Rogers,Chris Tang,Dana Wilcox";"English";"USA";;"7.6";"975";"5 user,4 critic";"Documentary";"Los Angeles, California, USA";"A documentary that captures the greatest world record Tetris players as they prepare for the Classic Tetris World Championship. From the days of Thor Aackerlund and his historic victory at ..."
"tt2363309";"Night Sights";"2011";"31 December 2011 (USA)";"Matt Thompson";"Matt Thompson";"Jonathon Lamer,Beth Pennington,Tom Virtue";"Jonathon Lamer,Beth Pennington,Tom Virtue,Lawrence Long,Theresa Layne,Peter Buitenhek,Jerry Monroe,Robin Blaze,Charles Maze,Criston Mitchel,Aaron Landon Bornstein,Todd Conant,Dave Rivas,Glen Roberts,Arnold Vargas";"English";"USA";"89 min";"3.2";"125";"3 user";"Drama,Family,Sci-Fi";"San Diego, California, USA";"After losing his son, a grieving father stumbles upon a network of people that collect souls of the deceased, preparing them for their journey out of Purgatory."
"tt4026562";"Hollows Grove";"2014";"21 October 2014 (USA)";"Craig Efros";"Craig Efros";"Mykelti Williamson,Lance Henriksen,Matthew Carey";"Mykelti Williamson,Lance Henriksen,Matthew Carey,Sunkrish Bala,Bresha Webb,Val Morrison,Matt Doherty,Eddie Perez,Gary Sievers,Tanc Sade,Lindsey Smith-Sands,Michael Scott Allen";"English";"USA";"81 min";"4.8";"558";"11 user,18 critic";"Horror";"Los Angeles, California, USA";"A young filmmaker documents his ghost-hunting, reality show friends as their routine investigation of an abandoned orphanage turns into a nightmare from which they can't escape."
"tt2314824";"Behaving Badly";"2014";"1 July 2014 (USA)";"Tim Garrick";"Tim Garrick,Scott Russell";"Nat Wolff,Selena Gomez,Mary-Louise Parker";"Nat Wolff,Selena Gomez,Mary-Louise Parker,Elisabeth Shue,Dylan McDermott,Lachlan Buchanan,Heather Graham,Ashley Rickards,Jason Lee,Austin Stowell,Cary Elwes,Patrick Warburton,Gary Busey,Jason 'Wee Man' Acuña,Rusty Joiner";"English";"USA";"97 min";"4.4";"6,046";"12 user,23 critic";"Comedy";"Los Angeles, California, USA";"Teenager Rick Stevens has a crush on Nina Pennington. They form a friendship and embark on a rock n' roll journey together while Nina deals with her overbearing boyfriend, Kevin."
"tt0090934";"Desert Bloom";"1986";"August 1986 (USA)";"Eugene Corr";"Linda Remy,Eugene Corr";"Jon Voight,JoBeth Williams,Annabeth Gish";"Annabeth Gish,Jon Voight,JoBeth Williams,Ellen Barkin,Jay Underwood,Desiree Joseph,Dusty Balcerzak,Allen Garfield,Tressi Loria,Laura Rasmussen,William Lang,Jim McCarthy,Ann Risley,Rick Schieffer,Irene Goodnight";"English";"USA";"105 min";"6.6";"793";"16 user,8 critic";"Drama,Family,Romance";"Congress Street, Tucson, Arizona, USA";"The story involves Rose Chismore's youth. She flashes back and remembers her coming-of-age. Her recollections are sometimes less than sweet, particularly those of her troubled and alcoholic..."
"tt0062362";"Thoroughly Modern Millie";"1967";"21 March 1967 (USA)";"George Roy Hill";"Richard Morris";"Julie Andrews,James Fox,Mary Tyler Moore";"Julie Andrews,James Fox,Mary Tyler Moore,Carol Channing,John Gavin,Jack Soo,Pat Morita,Philip Ahn,Anthony Dexter,Cavada Humphrey,Herbie Faye,Michael St. Clair,Lisabeth Hush,Ann Dee,Beatrice Lillie";"English,Spanish,French,German,Italian";"USA";"138 min";"7.0";"4,261";"81 user,14 critic";"Comedy,Musical";"Square of Warriors, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA";"Millie comes to town in the roaring twenties to encounter flappers, sexuality and white slavers."
"tt0032558";"Green Hell";"1940";"26 January 1940 (USA)";"James Whale";"Frances Marion";"Douglas Fairbanks Jr.,Joan Bennett,John Howard";"Douglas Fairbanks Jr.,Joan Bennett,John Howard,George Sanders,Alan Hale,George Bancroft,Vincent Price,Eugene Gericke,Francis McDonald,Mala,Peter Bronte,Lupita Tovar";"English";"USA";"87 min";"5.9";"204";"10 user,3 critic";"Adventure,Romance";"Universal Studios - 100 Universal City Plaza, Universal City, California, USA";"A group of adventurers head deep into a South American jungle in search of ancient Incan treasure. A beautiful woman, brought to their camp by hired bearers, has come to join her husband, a..."
"tt2657160";"Luna Park";"2013";"12 February 2013 (USA)";"Steven Vasquez";"Steven Vasquez";"Laura Reilly,Michael Brent,Taylor Caldwell";"Laura Reilly,Michael Brent,Taylor Caldwell,Brandon Ryan Puleio,Alberto Rodriguez,Michael Adrian,Ashley Swift,Matthew Kalik,Richy Davis,Christian Hunter,Alex Janjanin,Elena Mitchel,Joseph Haggerty,Clay Yearwood,Dylan Carden";"English,French";"USA";"75 min";"4.4";"84";"1 user";"Drama";"Orange County, California, USA";"Alexia Bissett, ex actress turned producer, lives in New York where she now produces gay cinema. After being called to take care of a situation which involves her young mute brother Christi..."
"tt0478338";"Zizek!";"2005";"26 April 2007 (Germany)";"Astra Taylor";;"Slavoj Zizek";"Slavoj Zizek";"Slovenian,English";"USA,Canada";"71 min";"7.4";"1,116";"10 user,23 critic";"Documentary";"Buenos Aires, Federal District, Argentina";"Add a Plot"
"tt0061412";"Blood of Dracula's Castle";"1969";"5 October 1969 (USA)";"Al Adamson,Jean Hewitt";"Rex Carlton";"John Carradine,Paula Raymond,Alexander D'Arcy";"John Carradine,Paula Raymond,Alexander D'Arcy,Robert Dix,Gene Otis Shayne,Jennifer Bishop,Vicki Volante,Ray Young,John 'Bud' Cardos,Ken Osborne";"English";"USA";"84 min";"3.0";"682";"28 user,29 critic";"Horror";"Lancaster, California, USA";"Count Dracula and his wife capture beautiful young women and chain them in their dungeon, to be used when they need to satisfy their thirst for blood."
"tt2883448";"Cash Only";"2015";"17 October 2015 (USA)";"Malik Bader";"Nickola Shreli";"Nickola Shreli,Stivi Paskoski,Danijela Stajnfeld";"Nickola Shreli,Stivi Paskoski,Danijela Stajnfeld,Malik Bader,Herion Mustafaraj,Christian Mathis,Maia Noni,Ele Bardha,Sazan Bardha,Luigi Gjokaj,Richard Goteri,Michael Mili,Nellie Smydra,Janae Stinson";"English,Albanian";"USA,Albania";"91 min";"7.9";"22";"16 critic";"Crime,Drama,Thriller";"Detroit, Michigan, USA";"A derelict Landlord tries desperately to repay stolen cash to a dog-fighting sociopath who has his daughter abducted."
"tt0041113";"All the King's Men";"1949";"January 1950 (USA)";"Robert Rossen";"Robert Penn Warren,Robert Rossen";"Broderick Crawford,John Ireland,Joanne Dru";"Broderick Crawford,John Ireland,Joanne Dru,John Derek,Mercedes McCambridge,Shepperd Strudwick,Ralph Dumke,Anne Seymour,Katherine Warren,Raymond Greenleaf,Walter Burke,Will Wright,Grandon Rhodes";"English";"USA";"110 min";"7.6";"9,189";"65 user,55 critic";"Drama";"California, USA";"The rise and fall of a corrupt politician, who makes his friends richer and retains power by dint of a populist appeal."
"tt0923600";"Baghead";"2008";"22 January 2008 (USA)";"Jay Duplass,Mark Duplass";"Jay Duplass,Mark Duplass";"Ross Partridge,Steve Zissis,Greta Gerwig";"Steve Zissis,Ross Partridge,Greta Gerwig,Elise Muller,Jett Garner,Cass Naumann,Jennifer Lafleur,Darrell Bryant,Anthony Cristo,Jen Tracy,Heather Hall,David Zellner";"English";"USA";"84 min";"6.0";"3,320";"40 user,93 critic";"Comedy,Drama,Horror";;"Four struggling actors retreat to a cabin in Big Bear, California in order to write a screenplay that will make them all stars. Problem is: What happens when their story idea -- a horror flick about a group of friends tormented by a villain with a bag over his head -- starts to come true?"
"tt0058329";"Marnie";"1964";"22 July 1964 (USA)";"Alfred Hitchcock";"Winston Graham,Jay Presson Allen";"Tippi Hedren,Sean Connery,Martin Gabel";"Tippi Hedren,Sean Connery,Martin Gabel,Louise Latham,Diane Baker,Alan Napier,Bob Sweeney,Milton Selzer,Henry Beckman,Edith Evanson,Mariette Hartley,Bruce Dern,S. John Launer,Meg Wyllie";"English";"USA";"130 min";"7.2";"31,699";"195 user,80 critic";"Drama,Thriller";"San Jose, California, USA";"Mark marries Marnie although she is a habitual thief and has serious psychological problems, and tries to help her confront and resolve them."
"tt0844708";"The Last House on the Left";"2009";"13 March 2009 (USA)";"Dennis Iliadis";"Adam Alleca,Carl Ellsworth";"Garret Dillahunt,Monica Potter,Tony Goldwyn";"Garret Dillahunt,Michael Bowen,Josh Coxx,Riki Lindhome,Aaron Paul,Sara Paxton,Monica Potter,Tony Goldwyn,Martha MacIsaac,Spencer Treat Clark,Usha Khan";"English";"USA";"110 min";"6.6";"62,869";"273 user,236 critic";"Horror,Thriller";"Cape Town, Western Cape, South Africa";"After kidnapping and brutally assaulting two young women, a gang unknowingly finds refuge at a vacation home belonging to the parents of one of the victims: a mother and father who devise an increasingly gruesome series of revenge tactics."
"tt2218003";"Closed Circuit";"2013";"28 August 2013 (USA)";"John Crowley";"Steven Knight";"Eric Bana,Rebecca Hall,Jim Broadbent";"Kate Lock,Katherine Press,Patrick Warner,Ricky Nixon,Daniel Tuite,Zora Bishop,Vicky Jam,Zahra Ahmadi,Steve North,Denis Moschitto,Pinar Ögün,Hasancan Cifci,Andrew Havill,James Lowe,Jim Broadbent";"English";"UK,USA";"96 min";"6.2";"15,839";"66 user,119 critic";"Crime,Drama,Mystery";"London, England, UK";"A high-profile terrorism case unexpectedly binds together two ex-lovers on the defense team - testing the limits of their loyalties and placing their lives in jeopardy."
"tt0066832";"Billy Jack";"1971";"2 August 1971 (Sweden)";"Tom Laughlin";"Tom Laughlin,Delores Taylor";"Tom Laughlin,Delores Taylor,Clark Howat";"Tom Laughlin,Delores Taylor,Clark Howat,Victor Izay,Julie Webb,Debbie Schock,Teresa Kelly,Lynn Baker,Stan Rice,David Roya,John McClure,Susan Foster,Susan Sosa,Katy Moffatt,Gwen Smith";"English";"USA";"114 min";"6.2";"4,254";"118 user,44 critic";"Action,Drama";"Santa Fe, New Mexico, USA";"Ex-Green Beret hapkido expert saves wild horses from being slaughtered for dog food and helps protect a desert 'freedom school' for runaway."
"tt0099582";"Flatliners";"1990";"10 August 1990 (USA)";"Joel Schumacher";"Peter Filardi";"Kiefer Sutherland,Kevin Bacon,Julia Roberts";"Kiefer Sutherland,Julia Roberts,Kevin Bacon,William Baldwin,Oliver Platt,Kimberly Scott,Joshua Rudoy,Benjamin Mouton,Aeryk Egan,Kesha Reed,Hope Davis,Jim Ortlieb,John Duda,Megan Stewart,Tressa Thomas";"English";"USA";"115 min";"6.5";"59,073";"144 user,50 critic";"Drama,Horror,Sci-Fi";"Bensenville, Illinois, USA";"Four Medical students experiment on 'near death' experiences that involve past tragedies until the dark consequences begin to jeopardize their lives."
"tt1937388";"The Millionaire Tour";"2012";"18 December 2012 (USA)";"Inon Shampanier";"Inon Shampanier,Natalie Shampanier";"Dominic Monaghan,Rick Gomez,Jordan Belfi";"Dominic Monaghan,Rick Gomez,Jordan Belfi,Agnes Bruckner,Bruce Davison,Marisa Petroro,Dave Vescio,Jeff Scott,Ben Dubash,January Malkus,Ron Roggé,Laura Spencer,Joe Thornton Jr.,Andrew Unke,Freddy Mohammadi";"English";"USA";"84 min";"6.4";"2,168";"11 user,1 critic";"Action,Thriller";;"A mysterious cab passenger who is taken hostage must convince the hijackers that he is not the legendary con man they set out to kill. Is it a case of mistaken identity, or a clever act of ..."
"tt0077369";"Convoy";"1978";"24 August 1978 (UK)";"Sam Peckinpah";"Bill L. Norton,Bill Fries";"Kris Kristofferson,Ali MacGraw,Ernest Borgnine";"Kris Kristofferson,Ali MacGraw,Ernest Borgnine,Burt Young,Madge Sinclair,Franklyn Ajaye,Brian Davies,Seymour Cassel,Cassie Yates,Walter Kelley,Jackson D. Kane,Billy Hughes,Whitey Hughes,Bill Coontz,Tommy J. Huff";"English";"USA,UK";"110 min";"6.3";"10,579";"78 user,59 critic";"Action,Drama";"Estancia, New Mexico, USA";"Truckers form a mile long 'convoy' in support of a trucker's vendetta with an abusive sheriff...Based on the country song of same title by C.W. McCall."
"tt1748227";"The Collection";"2012";"30 November 2012 (USA)";"Marcus Dunstan";"Patrick Melton,Marcus Dunstan";"Josh Stewart,Emma Fitzpatrick,Christopher McDonald";"Josh Stewart,Emma Fitzpatrick,Christopher McDonald,Lee Tergesen,Tim Griffin,Andre Royo,Randall Archer,Shannon Kane,Brandon Molale,Erin Way,Johanna Braddy,Michael Nardelli,Will Peltz,Daniel Sharman,Justin Mortelliti";"English";"USA";"82 min";"6.1";"33,822";"93 user,144 critic";"Horror,Thriller";"Los Angeles, California, USA";"A man who escapes from the vicious grips of the serial killer known as 'The Collector' is blackmailed to rescue an innocent girl from the killer's booby-trapped warehouse."
"tt0113305";"Higher Learning";"1995";"11 January 1995 (USA)";"John Singleton";"John Singleton";"Omar Epps,Kristy Swanson,Michael Rapaport";"Omar Epps,Kristy Swanson,Michael Rapaport,Jennifer Connelly,Ice Cube,Jason Wiles,Tyra Banks,Cole Hauser,Laurence Fishburne,Bradford English,Regina King,Busta Rhymes,Jay R. Ferguson,Andrew Bryniarski,Trevor St. John";"English";"USA";"127 min";"6.4";"13,997";"134 user,28 critic";"Crime,Drama,Romance";"Los Angeles, California, USA";"People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus."
"tt0115857";"Chain Reaction";"1996";"2 August 1996 (USA)";"Andrew Davis";"Arne Schmidt,Rick Seaman";"Keanu Reeves,Morgan Freeman,Rachel Weisz";"Keanu Reeves,Morgan Freeman,Rachel Weisz,Fred Ward,Kevin Dunn,Brian Cox,Joanna Cassidy,Chelcie Ross,Nicholas Rudall,Tzi Ma,Krzysztof Pieczynski,Julie Pearl,Godfrey,Gene Barge,Nathan Davis";"English";"USA";"107 min";"5.5";"38,196";"93 user,47 critic";"Action,Drama,Sci-Fi";"53rd Street & Blackstone Avenue, Hyde Park, Chicago, Illinois, USA";"Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason."
"tt0090350";"Year of the Dragon";"1985";"16 August 1985 (USA)";"Michael Cimino";"Robert Daley,Oliver Stone";"Mickey Rourke,John Lone,Ariane";"Mickey Rourke,John Lone,Ariane,Leonard Termo,Raymond J. Barry,Caroline Kava,Eddie Jones,Joey Chin,Victor Wong,K. Dock Yip,Hon-Lam Pau,Way Dong Woo,Jimmy Sun,Daniel Davin,Mark Hammer";"Mandarin,English,Cantonese,Vietnamese,Polish";"USA,France";"134 min";"6.9";"9,806";"66 user,38 critic";"Action,Crime,Drama";"Bangkok, Thailand";"A police detective cracks down on organized crime in Chinatown after the murders of Triad and Mafia leaders."
"tt0026261";"Dangerous";"1935";"25 December 1935 (USA)";"Alfred E. Green";"Laird Doyle,Laird Doyle";"Bette Davis,Franchot Tone,Margaret Lindsay";"Bette Davis,Franchot Tone,Margaret Lindsay,Alison Skipworth,John Eldredge,Dick Foran,Walter Walker,Richard Carle,George Irving,Pierre Watkin,Douglas Wood,William B. Davidson";"English";"USA";"79 min";"7.2";"1,784";"28 user,16 critic";"Drama";"Cedars of Lebanon Hospital. 4833 Fountain Ave. Los Angeles, California, USA";"An alcoholic actress who is considered a dangerous jinx is rehabilitated, but she then shows that she's as dangerous as ever."
"tt0175526";"Cherry Falls";"2000";"25 August 2000 (UK)";"Geoffrey Wright";"Ken Selden";"Brittany Murphy,Jay Mohr,Michael Biehn";"Brittany Murphy,Jay Mohr,Michael Biehn,Jesse Bradford,Candy Clark,Amanda Anka,Joe Inscoe,Gabriel Mann,Natalie Ramsey,Douglas Spain,Bre Blair,Kristen Miller,Michael Weston,Keram Malicki-Sánchez,Joannah Portman";"English";"USA";"92 min";"5.0";"9,404";"179 user,84 critic";"Comedy,Horror,Mystery";"Dinwiddie, Virginia, USA";"In the small town of Cherry Falls a psychotic murderer is killing off the virgins of the local high school."
"tt0381707";"White Chicks";"2004";"23 June 2004 (USA)";"Keenen Ivory Wayans";"Keenen Ivory Wayans,Shawn Wayans";"Marlon Wayans,Shawn Wayans,Busy Philipps";"Shawn Wayans,Marlon Wayans,Jaime King,Frankie Faison,Lochlyn Munro,John Heard,Busy Philipps,Terry Crews,Brittany Daniel,Eddie Velez,Jessica Cauffiel,Maitland Ward,Anne Dudek,Rochelle Aytes,Jennifer Carpenter";"English";"USA";"109 min";"5.4";"91,273";"246 user,61 critic";"Crime,Comedy";"New York City, New York, USA";"Two disgraced FBI agents go way undercover in an effort to protect hotel heiresses the Wilson Sisters from a kidnapping plot."
"tt0058745";"Where Love Has Gone";"1964";"2 November 1964 (USA)";"Edward Dmytryk";"John Michael Hayes,Harold Robbins";"Bette Davis,Susan Hayward,Mike Connors";"Susan Hayward,Bette Davis,Mike Connors,Joey Heatherton,Jane Greer,DeForest Kelley,George Macready,Anne Seymour,Willis Bouchey,Walter Reed,Ann Doran,Bartlett Robinson,Whit Bissell,Anthony Caruso";"English";"USA";"111 min";"6.5";"913";"32 user,14 critic";"Drama";"Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA";"A divorced couple's teen-age daughter stands trial for stabbing her mother's latest lover."
