"the_life_and_times_of_hank_greenberg";"The Life and Times of Hank Greenberg";"1999 2000 2001";"Jan 12, 2000 Limited";"Aviva Kempner";"Aviva Kempner";;"1 hr. 29 min.";"7.6/10,7.7/10";"PG";"Documentary,Sports & Fitness,Special Interest";"http://www.rottentomatoes.com/m/the_life_and_times_of_hank_greenberg/";"Portrait of the legendary Bronx-born Jewish baseball player who came close to breaking Babe Ruth's record--hitting 58 home runs in a single season--he was baseball's first Jewish star. Tall (6'4'), handsome, and uncommonly good-natured, Greenberg was a secular Jew from Bronx who became 'the baseball Moses,' an icon for everyone from Walter Matthau to Alan Dershowitz. The film examines how Greenberg's status as a major star gave hope to American Jews who faced religious bigotry during the,Depression and World War II."
"american_sniper";"American Sniper";"2014 2015 2016";"Jan 16, 2015 Wide";"Clint Eastwood";"Jason Hall";"Bradley Cooper,Sienna Miller,Luke Grimes,Kyle Gallner,Ben Reed,Elise Robertson,Luke Sunshine,Troy Vincent,Brandon Salgado Teli...,Keir O'Donnell,Marnette Patterson,Jason Hall,Billy Miller,Leonard Roberts,Matthew Jason Walsh,Rey Gallegos,Kevin Lacz,Jake McDorman,Cory C. Hardrict,Eric Ladin,Brando Eaton,James Ryen,Jonathan Kowalsky,Shane Habberstad,Sammy Sheik,Kevin Ryan,Evan Gamble,Benjamin Mathes,Tim Griffin,Luis Jose Lopez,Brian Hallisay,Erik Aude,Jad Mhidi Senhaji,Navid Negahban,Fehd Benchemsi,Eric Close,Zack Duhame,Mido Hamada,Kathe E. Mazur,Sam Jaeger,Chance Kelly,Ryan Sadaghiani,Ayman Samman,Assaf Cohen,Fahim Fazli,Salah Salea,Hector Bucio,Aidan McGraw,Jonathan Groff,Melissa J. Hayden,Ferguson Reid,Mark Thomason,Pamela Denise Weaver,Amie Farrell,Terry Quay,James Dever,Tami Goveia,Leon Charles Farmer,Paul Meixner,Victoria Reina Siglo...,Joel Lambert,Owain Yeoman,Tony Nevada,Brett Edwards,Nick Salter,Ricky Ryba,Greg Duke,Max Charles,Jet Jurgensmeyer,Madeleine McGraw,Elizabeth Schmidt,Robert Clotworthy,Bryan Anderson,Jacob Schick,Wade White,Anthony Jennings,Vincent Selhorst-Jon...,Troy Vincent,Kevin Ryan";;"6.9/10,7.3/10";"R (for strong and disturbing war violence, and language throughout including some sexual references)";"Drama,Action & Adventure";"http://www.rottentomatoes.com/m/american_sniper/";"From director Clint Eastwood comes 'American Sniper,' starring Bradley Cooper as Chris Kyle, the most lethal sniper in U.S. military history. But there was much more to this true American hero than his skill with a rifle. U.S. Navy SEAL sniper Chris Kyle is sent to Iraq with only one mission: to protect his brothers-in-arms. His pinpoint accuracy saves countless lives on the battlefield and, as stories of his courageous exploits spread, he earns the nickname 'Legend.' However, his reputation is,also growing behind enemy lines, putting a price on his head and making him a prime target of insurgents. Despite the danger, as well as the toll on his family at home, Chris serves through four harrowing tours of duty in Iraq, becoming emblematic of the SEAL creed to 'leave no man behind.' But upon returning home, Chris finds that it is the war he can't leave behind. (C) Warner Bros"
"the_rage";"The Rage";"1997 1998 1999";"Jun 16, 1998 Wide";"Sidney J. Furie";"Greg Mellott";"Lorenzo Lamas,Gary Busey,Kristen Cloke,Roy Scheider,David Carradine,Mark G. Allen,Brandon Smith (I),Tiani Warden,Dell Yount,Dave Jensen,Russ McGinn,Dick Kyker,Ashlee Nicole,Kaye Wade,Terra Allen,Jeff Doucette,Richard Mitchell,Jim Platt,Lynn Peterson,Gary Gingold,Shannon Lavender,David Jensen";"1 hr. 36 min.";"";"R (for strong violence, including some grisly images of mutilated victims, and for strong language)";"Action & Adventure,Mystery & Suspense,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/the_rage/";"In this thriller, a veteran FBI agent contends with his rookie partner while trying to arrest a homicidal maniac."
"im-no-dummy";"I'm No Dummy";"2008 2009 2010";"May 23, 2009 Limited";"Bryan W. Simon";"Bryan W. Simon";"Jeff Dunham,Jay Johnson,Lynn Trefzger,Allan Blumenstyk,Burt Dubrow,Jimmy Nelson,Kelly Asbury,Ken Groves,Ronn Lucas";"1 hr. 26 min.";;"PG";"Documentary,Comedy,Special Interest";"http://www.rottentomatoes.com/m/im-no-dummy/";"This documentary about the art of ventriloquism follows comedians like Jeff Dunham, Jay Johnson, and Lynn Trefzger, exploring what attracts performers to it, how artists master the peculiar practice, and what it's like to earn your living by making puppets talk. The film also takes a look at the history of ventriloquism. ~ Cammila Albertson, Rovi"
"1002585-blob";"The Blob";"1987 1988 1989";"Aug 5, 1988 Wide";"Chuck Russell,Charles Russell";"Chuck Russell,Frank Darabont";"Kevin Dillon,Shawnee Smith,Donovan Leitch,Jeffrey DeMunn,Ricky Paull Goldin,Art La Fleur,Candy Clark,Beau Billingslea,Art LaFleur,Del Close,Michael Kenworthy,Douglas Emerson,Sharon Spelman,Margaret Smith,Jack Nance,Charlene Fox,Paul McCrane,Erika Eleniak,Teddy Vincent,Clayton Landey,Joe Seneca,Don Brunner,Jacquelyn Masche,Jack Rader,Judy McCullough,Daryl Marsh,Julie McCullough,Wade Mayer,Jamison Newlander,Frank Collison,Pons Maar,Judith Flanagan,Richard Anthony Cren...,Robert Axelrod,James Arnett,Peter Crombie,Rick Avery,Moss Porter,Jennifer Lincoln,Craig Noble,Portia Griffin,Opelene Bartley,Charlie Spradling,Kristen Aldrich,David Weininger,Bill Moseley,M. James Arnett";"1 hr. 35 min.";"5.8/10";"R (adult situations/language, violence)";"Horror";"http://www.rottentomatoes.com/m/1002585-blob/";"A slimy, quivering glob of goo (the result of chemical warfare experiments) threatens to engulf a small town and its inhabitants in this remake of the 1958 horror feature."
"1001514-babysitter";"The Babysitter";"1979 1980 1981";"Nov 28, 1980 Wide";"Peter Medak";"Jennifer Miller";;;"";"Unrated";"Drama,Television,Horror";"http://www.rottentomatoes.com/m/1001514-babysitter/";"A married couple hires a seemingly sweet nanny who proves to be an evil schemer out to destroy the family in this made-for-television thriller. The babysitter begins by gradually turning the couple's child against them then sets out to seduce the husband before the wife can reveal the truth."
"man-on-fire-1957";"Man on Fire";"1956 1957 1958";"Oct 21, 1957 Wide";"Ranald MacDougall";"Ranald MacDougall";;;;"Unrated";"Drama";"http://www.rottentomatoes.com/m/man-on-fire-1957/";"A messy divorce leads to an ugly custody battle in this drama that features Bing Crosby in a dramatic role."
"in_the_electric_mist";"In the Electric Mist";"2008 2009 2010";"Mar 3, 2009 Wide";"Bertrand Tavernier";"Mary Olson-Kromolowski,Jerzy Kromolowski,Tommy Lee Jones,Marco Beltrami";"Tommy Lee Jones,John Goodman,Ned Beatty,Kelly Macdonald,Buddy Guy,Peter Sarsgaard,Levon Helm,Justina Machado,Tom Sizemore,Mary Steenburgen,James Gammon,Pruitt Taylor Vince,Bernard Hocke,Walter Breaux,Julio Cedillo,John Sayles,Alana Locke,Mary Olson-Kromolows...";"1 hr. 57 min.";"6/10";"R (for violence, language and brief sexuality/nudity)";"Mystery & Suspense,Drama";"http://www.rottentomatoes.com/m/in_the_electric_mist/";"A detective tracking a serial killer who preys on young women finds his investigation complicated by a glamorous Hollywood starlet and a ruthless crime kingpin in director Bertrand Tavernier's adaptation of the James Lee Burke novel In the Electric Mist with Confederate Dead. Jerzy Kromolowski, Mary Olson-Kromolowski, and Tommy Lee Jones collaborate on the screenplay for the film, which stars Jones, John Goodman, Peter Sarsgaard, Ned Beatty, and Tom Sizemore."
"resurrecting_the_champ";"Resurrecting the Champ";"2006 2007 2008";"Aug 24, 2007 Wide";"Rod Lurie";"Michael Bortman,Allison Burnett,Chris Gerolmo,Rod Lurie";"Samuel L. Jackson,Josh Hartnett,Kathryn Morris,Alan Alda,Rachel Nichols,David Paymer,Teri Hatcher,Kristen Shaw,Nick Sandow,Harry Lennix,Peter Coyote,Ryan McDonald,Chris Ippolito";;"6.1/10,5.5/10";"PG-13 (for some violence and brief language)";"Drama";"http://www.rottentomatoes.com/m/resurrecting_the_champ/";"Director and co-screenwriter (along with Chris Gerolmo, Allison Burnett, and Michael Bortman) Rod Lurie tells the uplifting tale of a sports writer who almost lost it all before stumbling into the story of a lifetime in this uplifting sports-themed drama starring Josh Hartnett and Samuel L. Jackson. Erik (Hartnett) is a Denver-based sports writer whose prose is dull and whose marriage is failing. Not only is Erik having a difficult time dealing with his stubborn editor Metz (Alan Alda) - who,refuses to take the suffering scribe off of the boxing beat - but the pain of being separated from his young son has weighed heavier on Erik's conscience than he could have ever imagined. When Erik sees a local homeless man (Samuel L. Jackson) being violently assaulted by a gang of sadistic street toughs, he instinctively comes to the suffering man's rescue. As fate would have, Erik discovers that the nondescript homeless man is actually the former boxing champion Battling Bob Satterfield, whom many sports fans had assumed dead. Now driven to tell the story that may establish him as a successful sports writer, Erik gradually begins to make the transformation from ordinary man to extraordinary champion - largely by turning inward and by reexamining his relationship with his own son. ~ Jason Buchanan, Rovi"
"1212910-warrior";"Warrior";"2010 2011 2012";"Sep 9, 2011 Wide";"Gavin O'Connor";"Anthony Tambakis,Cliff Dorfman,Gavin O'Connor";"Joel Edgerton,Tom Hardy,Nick Nolte,Jennifer Morrison (I...,Frank Grillo,Kevin Dunn,Maximiliano Hernande...,Bryan Callen,Sam Sheridan,Fernando Chien,Jake McLaughlin,Vanessa Martinez,Denzel Whitaker,Carlos Miranda,Nick Lehane,Laura Kenley,Capri Thomas,Lexi Cowan,Noah Emmerich,Dan 'Punkass' Caldwe...,Tim 'Skyskrape' Katz,Julia Stockstad,Joshua Rosenthal,Kurt Angle,Erik 'Bad' Apple,Nate Marquardt,Roan Carneiro,Daniel Stevens,Panuvat Anthony Nana...,Hans Marrero,Yves Edwards,Amir Perets,Anthony Johnson,Jimmy Cvetic,Jace Jeanes,Jake Digman,Richard Fike,Andre Mason,James Houk,Aaron Kleiber,Raymond Rowe,Lambert R. Strayer,Roman Vasylyshyn,Anthony Tambakis,Jonathan Matthew Ani...,Rashad Evans,Stephan Bonnar,Michelle Brown Moone...,Tim Bickel,Jack Fischer,Jeff Hochendoner,Armon York,Adam Christian Stanl...,James Dreussi,Kevin P. Hanley,Tammy Townsend,Etta Cox,Sandy Notaro,Francesca Ortenzio,Jaime Sinue Aguirre,Tracy Campbell,Thomas McCue";;"7.3/10,7.1/10";"PG-13 (for sequences of intense mixed martial arts fighting, some language and thematic material)";"Drama,Action & Adventure";"http://www.rottentomatoes.com/m/1212910-warrior/";"Haunted by a tragic past, ex-Marine Tommy Conlon (Hardy) returns home for the first time in fourteen years to enlist the help of his father (Nick Nolte) to train for SPARTA, the biggest winner-takes-all event in mixed martial arts history. A former wrestling prodigy, Tommy blazes a path toward the championship while his brother, Brendan (Edgerton), an ex-fighter-turned teacher, returns to the ring in a desperate bid to save his family from financial ruin. But when Brendan's unlikely, underdog,rise sets him on a collision course with the unstoppable Tommy, the two brothers must finally confront each other and the forces that pulled them apart, facing off in the most soaring, soul stirring, and unforgettable climax that must be seen to be believed. -- (C) Lionsgate"
"longshot";"The Longshot";"1985 1986 1987";"Jun 1, 1986 Wide";"Paul Bartel";"Tim Conway";;;;"PG-13";"Drama,Action & Adventure,Comedy";"http://www.rottentomatoes.com/m/longshot/";"Comic veterans Harvey Korman, Anne Meara, Jack Weston and Tim Conway (who also wrote the script), co-star in this tale of four luckless gamblers who in desperation borrow a large sum for a local loanshark so they can bet on a particular horse. Unfortunately, they bet on the wrong nag and suddenly the foursome must scramble around for quick cash before the loanshark's thugs show up for some bruising payback. Mike Nichols executive produced."
"the_quest_1986";"The Quest";"1985 1986 1987";"May 1, 1986 Wide";"Brian Trenchard-Smith";"Everett De Roche";;;;"PG";"Drama,Action & Adventure,Kids & Family,Mystery & Suspense,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/the_quest_1986/";"In this Australian children's adventure story, the young inventor Cody Walpole (Henry Thomas) is forced to move to the outback with his father's best friend following the death of both parents. Upon arrival, he becomes intrigued by local lore of a 'donkejin,' or 'bunyip,' a legendary, dinosaur-like creature that is said to inhabit a defunct mine that lies nearby. Soon, his girlfriend and her younger, wisecracking sister are indeed nearly attacked by something that resembles the bunyip, while,rafting in the local lake. Cody begins to suspect that the bunyip is a kind of Loch Ness monster that inhabits the body of water, and he is determined to prove it. A fisherman has died in the lake under mysterious circumstances and it inspires Cody to confront the monster head-on."
"serenity";"Serenity";"2004 2005 2006";"Sep 30, 2005 Wide";"Joss Whedon";"Joss Whedon";"Nathan Fillion,Gina Torres,Alan Tudyk,Morena Baccarin,Adam Baldwin,Jewel Staite,Sean Maher,Summer Glau,Ron Glass,Chiwetel Ejiofor,David Krumholtz,Michael Hitchcock,Sarah Paulson,Yan Feldman,Rafael Feldman,Nectar Rose,Tamara Taylor,Glenn Howerton,Hunter Ansley Wryn,Logan Craig O'Brien,Erik Erotas,Demetra Raven,Jessica Huang,Marley S. McClean,Scott Kinworthy,Erik Weiner,Conor Cruise O'Brien,Peter James Smith,Weston I. Nathanson,Cece Cline,Chuck O'Neil,Amy Wieczorek,Tristan Jarred,Elaine Lee,Terrence Hardy Jr.,Brian O'Hare,Ryan Tasz,Colin Patrick Lynch,Terrell Tilford,Joshua Kwiat";;"7.1/10,7/10";"PG-13 (for sequences of intense violence and action, and some sexual references)";"Action & Adventure,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/serenity/";"A band of renegades on the run in outer space get in more hot water than they anticipated in this sci-fi action-adventure adapted from the television series Firefly. In the 26th century, the galaxy has been colonized by a military force known as the Alliance, but its leadership has not gone unquestioned. The Alliance was once challenged by a league of rebels known as the Independents, but the Alliance emerged victorious after a brutal civil war, with the surviving Independents scattering around,the galaxy. Also wandering the edges of the galaxy are the Reavers, who have won few allies due to their violent behavior and habit of ripping apart their enemies and eating them before they're dead. Capt. Malcolm 'Mal' Reynolds (Nathan Fillion), who fought as an Independent in the galactic war, is the head of Serenity, a rogue frieghter ship whose crew includes Mal's first mate, Zoe (Gina Torres), who fought alongside him in the war, her husband, hotshot pilot Wash (Alan Tudyk), sunny but dependable mechanic Kaylee (Jewel Staite), and hard-nosed gunman Jayne (Adam Baldwin). The crew of Serenity wander the galaxy, taking on whatever work they can get, from criminal activities like smuggling and stealing to legitimately offering transport to travelers. Passengers aboard Serenity include professional 'companion' Inara (Morena Baccarin) and holy man Shepherd Book (Ron Glass), but the real trouble aboard the ship comes with the arrival of Simon (Sean Maher) and his teenage sister, River Tam (Summer Glau). In time, the crew discovers that River has remarkable psychic powers and was being held captive by Alliance forces until Simon came to her rescue. Now the Alliance is hot on the heels of Serenity and its passengers, with The Operative (Chiwetel Ejiofor), a sinister Alliance tracker, leading the chase. Serenity was written and directed by Joss Whedon (in his directorial debut), creator of Firefly, which only lasted 11 weeks on the air but gained a powerful cult following who rallied to get the show released on DVD after its cancellation, leading to impressive home-video sales and and an eventual motion picture deal. A couple of months prior to Serenity's theatrical release, reruns of Firefly were picked up by the Sci-Fi channel, adding even more fans to its cult following. ~ Mark Deming, Rovi"
"waterloo_bridge";"Waterloo Bridge";"1939 1940 1941";"May 17, 1940 Wide";"Mervyn LeRoy,Mervyn Le Roy";"Hans Rameau,S.N. Behrmann,George Froeschel";"Vivien Leigh,Rod Taylor,Robert Taylor,Lucile Watson,Maria Ouspenskaya,C. Aubrey Smith,Virginia Field,Leo G Carroll,Clara Reid,Steffi Duna,Leonard Mudie,Herbert Evans,Halliwell Hobbes,Ethel Griffies,Gilbert Emery,David Clyde,Janet Shaw,Virginia Carroll,Florence Baker,Harry Allen,Elsie Prescott,Bob Winkler,Phyllis Barry,Norma Varden,Fred Sassoni,Rita Carlyle,Kathryn Collier,Denis D'Auburn,Wilfred Lucas,Janet Waldo,Frank Dawson,Leda Nicova,Marjorie Manning,Douglas Gordon,Frances McInerney,Eleanor Stewart,Denis Green,Jimmy Aubrey,Bobby Hale,Winifred Harris,Harold Howard,Charles Irwin,Bill James,George Kirby,Eric Lonsdale,James May,Florine McKinney,Charles McNaughton,Frank Mitchell,Tempe Piggott,John Power,Elsa Prescott,Jean Prescott,Paul Scardon,Wyndham Standing,Harry Stubbs,David Thursby,Martha Wentworth,Eric Wilton,Robert Winkler,Douglas Wood,Douglas Gordon M.D.,Colin Campbell";"1 hr. 49 min.";"6.4/10";"Unrated";"Drama,Romance,Classics";"http://www.rottentomatoes.com/m/waterloo_bridge/";"Given the omnipresence of the Motion Picture Production Code in 1940, the second film version of Robert E. Sherwood's Waterloo Bridge would have to be laundered and softened to pass muster. In the original, made in 1931, the heroine is nothing more or less than a streetwalker, patrolling London's Waterloo Bridge during World War I in hopes of picking up the occasional soldier. She falls in love with one of her clients, a young officer from an aristocratic family. Gently informed by the young,man's mother that any marriage would be absolutely impossible, the streetwalker tearfully agrees, letting her beau down gently before ending her own life by walking directly into the path of an enemy bomb. In the remake, told in flashback as a means of 'distancing' the audience from what few unsavory story elements were left, the heroine, Vivien Leigh, starts out as a virginal ballerina. Robert Taylor, a British officer from a wealthy family, falls in love with Vivien and brings her home to his folks. This time around, Taylor's uncle (C. Aubrey Smith), impressed by Vivien's sincerity, reluctantly agrees to the upcoming marriage. When Taylor marches off to war, Vivien abandons an important dance recital to bid her fiance goodbye, losing her job as a result. Later, she is led to believe that Taylor has been killed in battle. Thus impoverished and aggrieved, she is given a motivation for turning to prostitution, a plot element deemed unecessary in the original-which indeed it was. Now the stage is set for her final sacrifice, though the suicidal elements are carefully weeded out. Waterloo Bridge was remade for a second time in 1956 as Gaby, with Leslie Caron and John Kerr."
